Misspelt             Predicted            Correct              Match
ciik                 miki                 cool                 N      
ciik                 milk                 cool                 N      
ciik                 mink                 cool                 N      
ciik                 mirk                 cool                 N      
ciik                 naik                 cool                 N      
ciik                 nick                 cool                 N      
ciik                 oii                  cool                 N      
ciik                 oik                  cool                 N      
ciik                 oink                 cool                 N      
ciik                 paik                 cool                 N      
ciik                 pick                 cool                 N      
ciik                 pik                  cool                 N      
ciik                 piki                 cool                 N      
ciik                 pink                 cool                 N      
ciik                 pirk                 cool                 N      
ciik                 pisk                 cool                 N      
ciik                 rick                 cool                 N      
ciik                 rik                  cool                 N      
ciik                 rikk                 cool                 N      
ciik                 rink                 cool                 N      
ciik                 risk                 cool                 N      
ciik                 shik                 cool                 N      
ciik                 siak                 cool                 N      
ciik                 sick                 cool                 N      
ciik                 silk                 cool                 N      
ciik                 sink                 cool                 N      
ciik                 slik                 cool                 N      
ciik                 spik                 cool                 N      
ciik                 tick                 cool                 N      
ciik                 tiki                 cool                 N      
ciik                 tink                 cool                 N      
ciik                 tuik                 cool                 N      
ciik                 vick                 cool                 N      
ciik                 vii                  cool                 N      
ciik                 viii                 cool                 N      
ciik                 waik                 cool                 N      
ciik                 wick                 cool                 N      
ciik                 wii                  cool                 N      
ciik                 wiis                 cool                 N      
ciik                 wiki                 cool                 N      
ciik                 wilk                 cool                 N      
ciik                 wink                 cool                 N      
ciik                 xii                  cool                 N      
ciik                 xiii                 cool                 N      
ciik                 yirk                 cool                 N      
ciik                 zink                 cool                 N      
clik                 claik                clique               N      
clik                 cli                  clique               N      
clik                 click                clique               N      
clik                 clin                 clique               N      
clik                 clink                clique               N      
clik                 clio                 clique               N      
clik                 clip                 clique               N      
clik                 clit                 clique               N      
clik                 cliv                 clique               N      
clik                 clk                  clique               N      
clik                 slik                 clique               N      
clitorus             clitoris             clittoris            N      
clumbsy              clumsy               clumsy               Y      
colour               colour               colour               Y      
comg                 cmg                  xomg                 N      
comg                 cog                  xomg                 N      
comg                 com                  xomg                 N      
comg                 coma                 xomg                 N      
comg                 comb                 xomg                 N      
comg                 comd                 xomg                 N      
comg                 comdg                xomg                 N      
comg                 come                 xomg                 N      
comg                 coml                 xomg                 N      
comg                 comm                 xomg                 N      
comg                 comp                 xomg                 N      
comg                 comr                 xomg                 N      
comg                 coms                 xomg                 N      
comg                 cong                 xomg                 N      
comix                comix                comics               N      
condragulations      congratulations      congratulations      Y      
condragulations      contratulations      congratulations      N      
congradulations      congratulations      congratulations      Y      
coolies              coolies              cool                 N      
corney               carney               corney               N      
corney               cerney               corney               N      
corney               coney                corney               N      
corney               conrey               corney               N      
corney               corey                corney               N      
corney               corley               corney               N      
corney               cornea               corney               N      
corney               corned               corney               N      
corney               cornel               corney               N      
corney               corner               corney               N      
corney               cornet               corney               N      
corney               corny                corney               N      
corney               curney               corney               N      
corney               torney               corney               N      
cowa                 coca                 cows                 N      
cowa                 coda                 cows                 N      
cowa                 cola                 cows                 N      
cowa                 coma                 cows                 N      
cowa                 copa                 cows                 N      
cowa                 cora                 cows                 N      
cowa                 cow                  cows                 N      
cowa                 cowal                cows                 N      
cowa                 cowan                cows                 N      
cowa                 cowk                 cows                 N      
cowa                 cowl                 cows                 N      
cowa                 cows                 cows                 Y      
cowa                 cowy                 cows                 N      
cowa                 coxa                 cows                 N      
cowa                 iowa                 cows                 N      
cowa                 lowa                 cows                 N      
cox                  cox                  cocks                N      
craftwork            craftwork            kraftwerk            N      
crape                crape                crap                 N      
crappie              crappie              crappy               N      
cricky               bricky               crikey               N      
cricky               chicky               crikey               N      
cricky               clicky               crikey               N      
cricky               cracky               crikey               N      
cricky               crick                crikey               N      
cricky               cricke               crikey               N      
cricky               crickey              crikey               N      
cricky               cricks               crikey               N      
cricky               crocky               crikey               N      
cricky               pricky               crikey               N      
cricky               ricky                crikey               N      
cricky               tricky               crikey               N      
cuteiful             coteful              cutiful              N      
cuteiful             dutiful              cutiful              N      
cutiest              cutest               cutest               Y      
cutiest              cuties               cutest               N      
cuttie               cattie               cutie                N      
cuttie               chuttie              cutie                N      
cuttie               cutie                cutie                Y      
cuttie               cutties              cutie                N      
cuttie               cuttle               cutie                N      
cuttie               cuttoe               cutie                N      
cuttie               guttie               cutie                N      
cuttie               puttie               cutie                N      
daemon               daemon               demon                N      
daimond              daimon               diamond              N      
daimond              daimons              diamond              N      
daimond              diamond              diamond              Y      
damb                 amb                  damn                 N      
damb                 camb                 damn                 N      
damb                 dab                  damn                 N      
damb                 dabb                 damn                 N      
damb                 dam                  damn                 N      
damb                 dama                 damn                 N      
damb                 dame                 damn                 N      
damb                 damn                 damn                 Y      
damb                 damp                 damn                 N      
damb                 dams                 damn                 N      
damb                 darb                 damn                 N      
damb                 daub                 damn                 N      
damb                 diamb                damn                 N      
damb                 dumb                 damn                 N      
damb                 gamb                 damn                 N      
damb                 iamb                 damn                 N      
damb                 jamb                 damn                 N      
damb                 lamb                 damn                 N      
darlek               areek                dalek                N      
darlek               arle                 dalek                N      
darlek               arlen                dalek                N      
darlek               arles                dalek                N      
darlek               barley               dalek                N      
darlek               carle                dalek                N      
darlek               carles               dalek                N      
darlek               carlet               dalek                N      
darlek               dablet               dalek                N      
darlek               dahlen               dalek                N      
darlek               dale                 dalek                N      
darlek               dalea                dalek                N      
darlek               daler                dalek                N      
darlek               dales                dalek                N      
darlek               daley                dalek                N      
darlek               dalk                 dalek                N      
darlek               dalle                dalek                N      
darlek               dalles               dalek                N      
darlek               dallet               dalek                N      
darlek               dare                 dalek                N      
darlek               dared                dalek                N      
darlek               darell               dalek                N      
darlek               daren                dalek                N      
darlek               darer                dalek                N      
darlek               dares                dalek                N      
darlek               darger               dalek                N      
darlek               darien               dalek                N      
darlek               dark                 dalek                N      
darlek               darked               dalek                N      
darlek               darken               dalek                N      
darlek               darker               dalek                N      
darlek               darkey               dalek                N      
darlek               darkle               dalek                N      
darlek               darkled              dalek                N      
darlek               darkles              dalek                N      
darlek               darlene              dalek                N      
darlek               darned               dalek                N      
darlek               darnel               dalek                N      
darlek               darner               dalek                N      
darlek               darnex               dalek                N      
darlek               darnley              dalek                N      
darlek               darren               dalek                N      
darlek               darted               dalek                N      
darlek               darter               dalek                N      
darlek               dartle               dalek                N      
darlek               dartled              dalek                N      
darlek               dartles              dalek                N      
darlek               darwen               dalek                N      
darlek               darzee               dalek                N      
darlek               derek                dalek                N      
darlek               dirled               dalek                N      
darlek               drek                 dalek                N      
darlek               earle                dalek                N      
darlek               earlet               dalek                N      
darlek               earley               dalek                N      
darlek               farle                dalek                N      
darlek               farles               dalek                N      
darlek               farleu               dalek                N      
darlek               farley               dalek                N      
darlek               fartlek              dalek                N      
darlek               garle                dalek                N      
darlek               harle                dalek                N      
darlek               harled               dalek                N      
darlek               harlem               dalek                N      
darlek               harley               dalek                N      
darlek               karluk               dalek                N      
darlek               marek                dalek                N      
darlek               marled               dalek                N      
darlek               marler               dalek                N      
darlek               marlet               dalek                N      
darlek               marley               dalek                N      
darlek               parle                dalek                N      
darlek               parled               dalek                N      
darlek               parles               dalek                N      
darlek               parley               dalek                N      
darlek               sarlak               dalek                N      
darlek               sarlyk               dalek                N      
darlek               varlet               dalek                N      
daygo                dago                 dago                 Y      
daygo                dargo                dago                 N      
dearth               dearth               dirth                N      
deece                deere                dece                 N      
deece                deice                dece                 N      
deece                deuce                dece                 N      
deece                meece                dece                 N      
deece                reece                dece                 N      
defiantly            defiantly            definitely           N      
definately           definitely           definitely           Y      
definetely           definitely           definitely           Y      
definetly            definedly            definitely           N      
definitly            definitely           definitely           Y      
deuche               deuce                douche               N      
deuche               douche               douche               Y      
dhe                  che                  the                  N      
dhe                  dae                  the                  N      
dhe                  dbe                  the                  N      
dhe                  de                   the                  N      
dhe                  dee                  the                  N      
dhe                  dha                  the                  N      
dhe                  dhl                  the                  N      
dhe                  dhu                  the                  N      
dhe                  die                  the                  N      
dhe                  doe                  the                  N      
dhe                  due                  the                  N      
dhe                  dye                  the                  N      
dhe                  he                   the                  N      
dhe                  rhe                  the                  N      
dhe                  she                  the                  N      
dhe                  the                  the                  Y      
diarhea              diarrhea             diarrhea             Y      
dike                 dike                 dyke                 N      
dill                 dill                 dil                  N      
dillusional          illusional           delusional           N      
dirrty               dirity               dirty                N      
dirrty               dirty                dirty                Y      
dirth                airth                dearth               N      
dirth                birth                dearth               N      
dirth                darth                dearth               N      
dirth                derth                dearth               N      
dirth                dirt                 dearth               N      
dirth                dirts                dearth               N      
dirth                dirty                dearth               N      
dirth                firth                dearth               N      
dirth                girth                dearth               N      
dirth                mirth                dearth               N      
dirth                yirth                dearth               N      
djinn                djinn                jinn                 N      
doenst               doesnt               doesn                N      
doenst               doest                doesn                N      
donit                doit                 doughnut             N      
donit                donat                doughnut             N      
donit                donet                doughnut             N      
donit                doni                 doughnut             N      
donit                donia                doughnut             N      
donit                donis                doughnut             N      
donit                dont                 doughnut             N      
donit                donut                doughnut             N      
dooche               douche               douche               Y      
doosh                dosh                 douche               N      
doosh                hoosh                douche               N      
doosh                toosh                douche               N      
doosh                woosh                douche               N      
drak                 arak                 dark                 N      
drak                 dak                  dark                 N      
drak                 dark                 dark                 Y      
drak                 dhak                 dark                 N      
drak                 drab                 dark                 N      
drak                 drad                 dark                 N      
drak                 drag                 dark                 N      
drak                 drake                dark                 N      
drak                 dram                 dark                 N      
drak                 drank                dark                 N      
drak                 drat                 dark                 N      
drak                 draw                 dark                 N      
drak                 drawk                dark                 N      
drak                 dray                 dark                 N      
drak                 drek                 dark                 N      
drak                 dyak                 dark                 N      
dray                 dray                 dry                  N      
droll                droll                drole                N      
drunck               drunk                drunk                Y      
dubes                cubes                doobie               N      
dubes                daubes               doobie               N      
dubes                dubas                doobie               N      
dubes                dubey                doobie               N      
dubes                dubs                 doobie               N      
dubes                duces                doobie               N      
dubes                dudes                doobie               N      
dubes                dues                 doobie               N      
dubes                dukes                doobie               N      
dubes                dunes                doobie               N      
dubes                dupes                doobie               N      
dubes                dures                doobie               N      
dubes                duxes                doobie               N      
dubes                jubes                doobie               N      
dubes                lubes                doobie               N      
dubes                pubes                doobie               N      
dubes                rubes                doobie               N      
dubes                tubes                doobie               N      
dufus                duffs                doofus               N      
dufus                duffus               doofus               N      
dufus                rufus                doofus               N      
dumby                dumby                dummy                N      
dun                  dun                  done                 N      
durnk                drunk                drunk                Y      
durnk                dunk                 drunk                N      
durnk                durn                 drunk                N      
durnk                durns                drunk                N      
durp                 burp                 derp                 N      
durp                 dorp                 derp                 N      
durp                 dump                 derp                 N      
durp                 dup                  derp                 N      
durp                 dur                  derp                 N      
durp                 dura                 derp                 N      
durp                 dure                 derp                 N      
durp                 durn                 derp                 N      
durp                 duro                 derp                 N      
durp                 durr                 derp                 N      
durp                 turp                 derp                 N      
durr                 durr                 dir                  N      
dwag                 awag                 dawg                 N      
dwag                 dag                  dawg                 N      
dwag                 dgag                 dawg                 N      
dwag                 diag                 dawg                 N      
dwag                 drag                 dawg                 N      
dwag                 dwang                dawg                 N      
dwag                 gwag                 dawg                 N      
dwag                 swag                 dawg                 N      
dwag                 wag                  dawg                 N      
dweeb                awee                 dickweed             N      
dweeb                aweek                dickweed             N      
dweeb                aweel                dickweed             N      
dweeb                beeb                 dickweed             N      
dweeb                deb                  dickweed             N      
dweeb                debe                 dickweed             N      
dweeb                dee                  dickweed             N      
dweeb                deed                 dickweed             N      
dweeb                deek                 dickweed             N      
dweeb                deem                 dickweed             N      
dweeb                deep                 dickweed             N      
dweeb                deer                 dickweed             N      
dweeb                dees                 dickweed             N      
dweeb                deneb                dickweed             N      
dweeb                dewed                dickweed             N      
dweeb                dewer                dickweed             N      
dweeb                dewey                dickweed             N      
dweeb                dheneb               dickweed             N      
dweeb                dieb                 dickweed             N      
dweeb                dree                 dickweed             N      
dweeb                dreed                dickweed             N      
dweeb                dreep                dickweed             N      
dweeb                drees                dickweed             N      
dweeb                dweeble              dickweed             N      
dweeb                dwell                dickweed             N      
dweeb                dwelt                dickweed             N      
dweeb                feeb                 dickweed             N      
dweeb                gweed                dickweed             N      
dweeb                sween                dickweed             N      
dweeb                sweep                dickweed             N      
dweeb                sweer                dickweed             N      
dweeb                sweet                dickweed             N      
dweeb                twee                 dickweed             N      
dweeb                tweed                dickweed             N      
dweeb                tweeg                dickweed             N      
dweeb                tweel                dickweed             N      
dweeb                tween                dickweed             N      
dweeb                tweer                dickweed             N      
dweeb                tweet                dickweed             N      
dweeb                web                  dickweed             N      
dweeb                webb                 dickweed             N      
dweeb                wee                  dickweed             N      
dweeb                weed                 dickweed             N      
dweeb                week                 dickweed             N      
dweeb                weel                 dickweed             N      
dweeb                weem                 dickweed             N      
dweeb                ween                 dickweed             N      
dweeb                weep                 dickweed             N      
dweeb                weer                 dickweed             N      
dweeb                wees                 dickweed             N      
dweeb                weet                 dickweed             N      
dyne                 dyne                 down                 N      
ecstacy              ecstasy              ecstasy              Y      
ecstacy              eustacy              ecstasy              N      
ectasy               ecstasy              ecstasy              Y      
edn                  den                  end                  N      
edn                  dn                   end                  N      
edn                  ean                  end                  N      
edn                  ed                   end                  N      
edn                  ede                  end                  N      
edn                  eden                 end                  N      
edn                  edh                  end                  N      
edn                  edna                 end                  N      
edn                  edo                  end                  N      
edn                  edp                  end                  N      
edn                  eds                  end                  N      
edn                  edt                  end                  N      
edn                  een                  end                  N      
edn                  en                   end                  N      
edn                  end                  end                  Y      
edn                  eon                  end                  N      
edn                  ern                  end                  N      
edn                  eyn                  end                  N      
edn                  fedn                 end                  N      
edn                  pdn                  end                  N      
egat                 begat                egads                N      
egat                 eat                  egads                N      
egat                 ega                  egads                N      
egat                 egad                 egads                N      
egat                 egal                 egads                N      
egat                 egan                 egads                N      
egat                 erat                 egads                N      
egat                 gat                  egads                N      
egat                 geat                 egads                N      
eigth                eigh                 eighth               N      
eigth                eight                eighth               N      
eigth                eighth               eighth               Y      
embarass             embarrass            embarrass            Y      
engish               english              english              Y      
enterprize           enterprize           enterprise           N      
entre                entre                enter                N      
entrence             entrance             entrance             Y      
entrence             entrench             entrance             N      
enuf                 enif                 enough               N      
enuf                 enum                 enough               N      
eonnie               bonnie               unni                 N      
eonnie               connie               unni                 N      
eonnie               donnie               unni                 N      
eonnie               ronnie               unni                 N      
eonnie               yonnie               unni                 N      
epitomy              epitome              epitome              Y      
everythink           everything           everything           Y      
exept                erept                except               N      
exept                except               except               Y      
exept                exeat                except               N      
exept                exect                except               N      
exept                exempt               except               N      
exept                exert                except               N      
exept                exopt                except               N      
exept                expt                 except               N      
eys                  ays                  yes                  N      
eys                  beys                 yes                  N      
eys                  bys                  yes                  N      
eys                  deys                 yes                  N      
eys                  dys                  yes                  N      
eys                  eds                  yes                  N      
eys                  efs                  yes                  N      
eys                  els                  yes                  N      
eys                  ems                  yes                  N      
eys                  emys                 yes                  N      
eys                  ens                  yes                  N      
eys                  eos                  yes                  N      
eys                  ers                  yes                  N      
eys                  es                   yes                  N      
eys                  ess                  yes                  N      
eys                  ets                  yes                  N      
eys                  ey                   yes                  N      
eys                  eyas                 yes                  N      
eys                  eye                  yes                  N      
eys                  eyes                 yes                  N      
eys                  eyl                  yes                  N      
eys                  eyn                  yes                  N      
eys                  eyr                  yes                  N      
eys                  keys                 yes                  N      
eys                  leys                 yes                  N      
eys                  lys                  yes                  N      
eys                  weys                 yes                  N      
eys                  yes                  yes                  Y      
eys                  ys                   yes                  N      
faecbook             facebook             facebook             Y      
faery                faery                fairy                N      
faget                aget                 faggot               N      
faget                facet                faggot               N      
faget                fage                 faggot               N      
faget                fagen                faggot               N      
faget                fager                faggot               N      
faget                fagot                faggot               N      
faget                paget                faggot               N      
faget                waget                faggot               N      
fagget               fagged               faggot               N      
fagget               fagger               faggot               N      
fagget               faggot               faggot               Y      
faggit               baggit               faggot               N      
faggit               faggot               faggot               Y      
fagit                agit                 faggot               N      
fagit                cagit                faggot               N      
fagit                facit                faggot               N      
fagit                fagin                faggot               N      
fagit                fagot                faggot               N      
fagit                fait                 faggot               N      
fagit                fanit                faggot               N      
fagit                fugit                faggot               N      
fagot                fagot                faggot               N      
fale                 ale                  fail                 N      
fale                 bale                 fail                 N      
fale                 dale                 fail                 N      
fale                 fable                fail                 N      
fale                 face                 fail                 N      
fale                 fade                 fail                 N      
fale                 fae                  fail                 N      
fale                 fage                 fail                 N      
fale                 fake                 fail                 N      
fale                 fala                 fail                 N      
fale                 falk                 fail                 N      
fale                 fall                 fail                 N      
fale                 false                fail                 N      
fale                 falx                 fail                 N      
fale                 fame                 fail                 N      
fale                 fane                 fail                 N      
fale                 fare                 fail                 N      
fale                 farle                fail                 N      
fale                 fate                 fail                 N      
fale                 fave                 fail                 N      
fale                 fawe                 fail                 N      
fale                 faze                 fail                 N      
fale                 fele                 fail                 N      
fale                 file                 fail                 N      
fale                 fole                 fail                 N      
fale                 gale                 fail                 N      
fale                 hale                 fail                 N      
fale                 kale                 fail                 N      
fale                 male                 fail                 N      
fale                 nale                 fail                 N      
fale                 pale                 fail                 N      
fale                 rale                 fail                 N      
fale                 sale                 fail                 N      
fale                 tale                 fail                 N      
fale                 vale                 fail                 N      
fale                 wale                 fail                 N      
fale                 yale                 fail                 N      
fanboi               fanboy               fanboy               Y      
fassi                assi                 fassy                N      
fassi                bassi                fassy                N      
fassi                farsi                fassy                N      
fassi                fass                 fassy                N      
fassi                fasti                fassy                N      
fcuk                 fuck                 fuck                 Y      
feminista            feminist             feminist             Y      
feminista            feminists            feminist             N      
fewmin               fehmic               fuming               N      
fewmin               femic                fuming               N      
fewmin               fenman               fuming               N      
fewmin               fenmen               fuming               N      
fewmin               ferkin               fuming               N      
fewmin               fermi                fuming               N      
fewmin               fermion              fuming               N      
fewmin               fermis               fuming               N      
fewmin               festin               fuming               N      
fewmin               fewmand              fuming               N      
fewmin               formin               fuming               N      
fewmin               germin               fuming               N      
fewmin               heimin               fuming               N      
fewmin               hemin                fuming               N      
fewmin               hewkin               fuming               N      
fewmin               lewin                fuming               N      
fewmin               newman               fuming               N      
fewmin               rewin                fuming               N      
fewmin               sewin                fuming               N      
fewmin               temin                fuming               N      
fewmin               termin               fuming               N      
fewmin               vermin               fuming               N      
fhone                fone                 phone                N      
fhone                hone                 phone                N      
fhone                ohone                phone                N      
fhone                phone                phone                Y      
fhone                rhone                phone                N      
fhone                shone                phone                N      
fhone                thone                phone                N      
fhone                whone                phone                N      
fiels                feels                files                N      
fiels                fels                 files                N      
fiels                fiefs                files                N      
fiels                fiel                 files                N      
fiels                field                files                N      
fiels                fields               files                N      
fiels                files                files                Y      
fiels                fills                files                N      
fiels                fils                 files                N      
fiels                fuels                files                N      
fiels                niels                files                N      
fiels                riels                files                N      
fiend                fiend                friend               N      
figger               bigger               figure               N      
figger               digger               figure               N      
figger               fagger               figure               N      
figger               figged               figure               N      
figger               figgery              figure               N      
figger               figgier              figure               N      
figger               finger               figure               N      
figger               fligger              figure               N      
figger               fogger               figure               N      
figger               frigger              figure               N      
figger               gigger               figure               N      
figger               jigger               figure               N      
figger               ligger               figure               N      
figger               nigger               figure               N      
