Misspelt             Predicted            Correct              Match
mamasita             mama                 mamacita             N      
mamasita             marita               mamacita             N      
mamasita             masa                 mamacita             N      
mamasita             mata                 mamacita             N      
mamasita             tama                 mamacita             N      
manches              manches              mansex               N      
mantion              manation             mansion              N      
mantion              manton               mansion              N      
maon                 machaon              moan                 N      
maon                 macon                moan                 N      
maon                 man                  moan                 N      
maon                 mao                  moan                 N      
maon                 mason                moan                 N      
maon                 mon                  moan                 N      
marajuana            marajuana            marijuana            N      
marihuana            marihuana            marijuana            N      
masta                mastaba              master               N      
masterbate           masturbate           masturbate           Y      
masterbating         masturbating         masturbating         Y      
masterbation         masturbation         masturbation         Y      
medl                 med                  metal                N      
medl                 medal                metal                N      
medl                 medle                metal                N      
medl                 mel                  metal                N      
messican             mesian               mexican              N      
messican             messan               mexican              N      
messican             messin               mexican              N      
metre                metre                metre                Y      
miaow                miaow                meow                 N      
millhouse            millhouse            milhouse             N      
mindcraft            adcraft              minecraft            N      
mindcraft            craft                minecraft            N      
mindcraft            handcraft            minecraft            N      
mindcraft            indraft              minecraft            N      
moew                 mew                  more                 N      
moew                 moe                  more                 N      
moew                 mow                  more                 N      
mopho                mo                   mofo                 N      
mopho                moho                 mofo                 N      
mopho                moph                 mofo                 N      
mopho                morpho               mofo                 N      
moran                moran                moron                N      
morman               moorman              mormon               N      
morron               moron                moron                Y      
moslem               moslem               muslim               N      
moted                moted                moded                N      
motuh                moth                 mouth                N      
mudkipz              mud                  mudkips              N      
muhhfukka            mka                  motherfucker         N      
muhhfukka            pukka                motherfucker         N      
murk                 murk                 merc                 N      
nakkid               naid                 naked                N      
negar                near                 nigger               N      
negar                negara               nigger               N      
nicr                 nicer                nice                 N      
niec                 iec                  nice                 N      
niec                 niece                nice                 N      
niga                 nig                  nigga                N      
niga                 nigua                nigga                N      
ninjitsu             ninjutsu             ninjutsu             Y      
nobbs                nobs                 nob                  N      
nob                  nob                  knob                 N      
noone                none                 noon                 N      
nud                  nudd                 nub                  N      
nught                naught               nut                  N      
nught                nought               nut                  N      
numbnuts             nuts                 numnut               N      
oaky                 oaky                 okay                 N      
octoberfest          oktoberfest          oktoberfest          Y      
ocuk                 ock                  cock                 N      
ofmg                 mg                   omfg                 N      
ofmg                 of                   omfg                 N      
ofmg                 og                   omfg                 N      
ogd                  gd                   god                  N      
ogd                  od                   god                  N      
ogd                  og                   god                  N      
ogd                  ogdoad               god                  N      
ogm                  gm                   omg                  N      
ogm                  og                   omg                  N      
ogm                  ogam                 omg                  N      
ogm                  ogum                 omg                  N      
ogm                  om                   omg                  N      
ohg                  hg                   omg                  N      
ohg                  og                   omg                  N      
ohg                  oh                   omg                  N      
okward               bookward             awkward              N      
okward               onward               awkward              N      
okward               ward                 awkward              N      
oll                  ol                   lol                  N      
olol                 ol                   lol                  N      
ong                  bong                 omg                  N      
ong                  cong                 omg                  N      
ong                  dong                 omg                  N      
ong                  gong                 omg                  N      
ong                  hong                 omg                  N      
ong                  jong                 omg                  N      
ong                  kong                 omg                  N      
ong                  long                 omg                  N      
ong                  mong                 omg                  N      
ong                  ng                   omg                  N      
ong                  nong                 omg                  N      
ong                  oblong               omg                  N      
ong                  og                   omg                  N      
ong                  on                   omg                  N      
ong                  onding               omg                  N      
ong                  oolong               omg                  N      
ong                  pong                 omg                  N      
ong                  rong                 omg                  N      
ong                  song                 omg                  N      
ong                  tong                 omg                  N      
ong                  wong                 omg                  N      
oober                goober               uber                 N      
oober                obeyer               uber                 N      
orgasim              orgasm               orgasm               Y      
orgie                forgie               orgy                 N      
orgie                orgies               orgy                 N      
origonal             orignal              original             N      
osom                 om                   awesome              N      
ossum                opossum              awesome              N      
ozi                  nozi                 aussie               N      
ozi                  oz                   aussie               N      
paah                 pah                  pssh                 N      
pach                 palach               patch                N      
pacifically          pacifically          specifically         N      
pai                  ai                   pie                  N      
pai                  opai                 pie                  N      
pai                  pa                   pie                  N      
pai                  pahi                 pie                  N      
pai                  paid                 pie                  N      
pai                  paik                 pie                  N      
pai                  pail                 pie                  N      
pai                  pain                 pie                  N      
pai                  paip                 pie                  N      
pai                  pair                 pie                  N      
pai                  pais                 pie                  N      
pai                  paki                 pie                  N      
pai                  pali                 pie                  N      
pai                  pani                 pie                  N      
pai                  pari                 pie                  N      
pai                  pasi                 pie                  N      
pai                  pausai               pie                  N      
pai                  peai                 pie                  N      
pai                  pi                   pie                  N      
pai                  pilpai               pie                  N      
partay               partway              people               N      
partay               party                people               N      
partay               pay                  people               N      
patwa                pa                   patois               N      
patwa                pata                 patois               N      
pawned               pawned               pwned                N      
pawn                 pawn                 pwn                  N      
payed                payed                paid                 N      
peaple               peale                people               N      
pensil               pensil               pencil               N      
penus                pens                 penis                N      
peops                pelops               peeps                N      
peops                peps                 peeps                N      
peops                pops                 peeps                N      
peops                ps                   peeps                N      
peops                pelops               people               N      
peops                peps                 people               N      
peops                pops                 people               N      
peops                ps                   people               N      
persistant           persist              persistent           N      
perve                pe                   perv                 N      
perve                pere                 perv                 N      
perve                perv                 perv                 Y      
perve                perverse             perv                 N      
phage                phage                fag                  N      
phail                hail                 fail                 N      
phail                pail                 fail                 N      
phail                phil                 fail                 N      
phanny               shanny               fanny                N      
philippino           philippi             filipino             N      
philippino           philippina           filipino             N      
philippino           philippine           filipino             N      
phoney               phoney               phony                N      
phsycotic            photic               psychotic            N      
pidgeon              pigeon               pigeon               Y      
pidgeon              pigwidgeon           pigeon               N      
planit               plait                planet               N      
planit               planity              planet               N      
planit               plant                planet               N      
plauge               plage                plague               N      
plaz                 laz                  plz                  N      
plaz                 plaza                plz                  N      
plox                 lox                  plz                  N      
plox                 phlox                plz                  N      
plox                 plo                  plz                  N      
plox                 plotx                plz                  N      
plox                 pox                  plz                  N      
plutonic             plutonic             platonic             N      
poep                 pep                  poop                 N      
poep                 poe                  poop                 N      
poep                 pop                  poop                 N      
poitin               pontin               poteen               N      
poitin               postin               poteen               N      
poje                 poe                  poke                 N      
poje                 polje                poke                 N      
polotics             politics             politics             Y      
pomp                 pomp                 pompadour            N      
ponse                pone                 ponce                N      
ponse                pons                 ponce                N      
ponse                pose                 ponce                N      
popple               popple               poppel               N      
poseur               poseur               poser                N      
pown                 own                  pwn                  N      
pown                 pon                  pwn                  N      
pown                 pow                  pwn                  N      
pown                 powan                pwn                  N      
pown                 powny                pwn                  N      
proabably            probably             probably             Y      
proff                prof                 proof                N      
prok                 pro                  pork                 N      
prok                 proke                pork                 N      
prok                 rok                  pork                 N      
pron                 pron                 porn                 N      
proove               prove                prove                Y      
propz                prop                 props                N      
psychadelic          psychedelic          psychedelic          Y      
psychadelic          psychodelic          psychedelic          N      
psyche               psyche               sike                 N      
puppie               pie                  puppy                N      
puppie               puppied              puppy                N      
puppie               puppies              puppy                N      
purpouse             purpose              purpose              Y      
puusy                pussy                pussy                Y      
pwned                pawned               owned                N      
pwning               pawning              owning               N      
pwn                  pawn                 owns                 N      
pwn                  pw                   owns                 N      
qool                 bool                 cool                 N      
qool                 cool                 cool                 Y      
qool                 dool                 cool                 N      
qool                 fool                 cool                 N      
qool                 gool                 cool                 N      
qool                 hool                 cool                 N      
qool                 mool                 cool                 N      
qool                 ol                   cool                 N      
qool                 pool                 cool                 N      
qool                 ql                   cool                 N      
qool                 rool                 cool                 N      
qool                 sool                 cool                 N      
qool                 tool                 cool                 N      
qool                 wool                 cool                 N      
qool                 zool                 cool                 N      
qoot                 oot                  cute                 N      
qoot                 oot                  woot                 N      
quen                 queen                queen                Y      
quess                ques                 guess                N      
qurl                 quarl                girl                 N      
qurl                 querl                girl                 N      
qurl                 quirl                girl                 N      
qurl                 url                  girl                 N      
raep                 rae                  rape                 N      
raep                 rap                  rape                 N      
raep                 rep                  rape                 N      
raido                raid                 radio                N      
raido                rapido               radio                N      
raip                 graip                rape                 N      
raip                 rap                  rape                 N      
raip                 rip                  rape                 N      
raper                raper                rapist               N      
raper                raper                rapper               N      
rasberry             raspberry            raspberry            Y      
rascist              racist               racist               Y      
rawk                 awk                  rock                 N      
rawk                 drawk                rock                 N      
rawk                 raw                  rock                 N      
rawk                 rawky                rock                 N      
reagen               reagent              regan                N      
reagen               ren                  regan                N      
recieve              reve                 receive              N      
rediculous           pediculous           ridiculous           N      
rediculous           ridiculous           ridiculous           Y      
reneg                reneg                renege               N      
renig                renig                renege               N      
resol                cresol               loser                N      
resol                resoil               loser                N      
resol                resold               loser                N      
resol                resole               loser                N      
retarted             restarted            retarded             N      
retart               restart              retard               N      
retart               ret                  retard               N      
retart               retar                retard               N      
rite                 rite                 right                N      
rite                 rite                 write                N      
roftl                rotl                 rotfl                N      
rohrer               roarer               roar                 N      
rohrer               roer                 roar                 N      
rohrer               rohmer               roar                 N      
rotfl                rotl                 rofl                 N      
roud                 roud                 rude                 N      
rtd                  rd                   retard               N      
rtd                  retd                 retard               N      
rtd                  rt                   retard               N      
rtd                  td                   retard               N      
rudeboi              rude                 rudeboy              N      
ruffie               ruffe                roofie               N      
s3xy                 sexy                 sexy                 Y      
satin                satin                satan                N      
scarrrry             scarry               scary                N      
scrony               crony                scrawny              N      
seksi                si                   sexy                 N      
separate             separate             separate             Y      
seperate             serrate              separate             N      
seperate             sperate              separate             N      
seriosly             seriously            seriously            Y      
servise              serve                service              N      
servise              service              service              Y      
servise              servile              service              N      
servise              servist              service              N      
servise              servite              service              N      
servise              supervise            service              N      
servise              survise              service              N      
serwer               ser                  server               N      
serwer               sewer                server               N      
sexi                 sei                  sexy                 N      
sexi                 sex                  sexy                 N      
sexxy                sexy                 sexy                 Y      
shek                 she                  sex                  N      
shek                 sheik                sex                  N      
sher                 sher                 sure                 N      
shippo               shippo               shippou              N      
shortie              shortie              shorty               N      
shounen              shoneen              shonen               N      
shouta               shout                shota                N      
shugar               sugar                sugar                Y      
siked                sicked               psyched              N      
siked                sike                 psyched              N      
siked                silked               psyched              N      
siked                sinked               psyched              N      
siked                sked                 psyched              N      
siked                spiked               psyched              N      
sike                 sike                 psych                N      
sike                 sike                 psyche               N      
simsons              simons               simpsons             N      
simsons              simpsons             simpsons             Y      
simsons              sims                 simpsons             N      
simsons              simson               simpsons             N      
simsons              sons                 simpsons             N      
skelly               skelly               skellie              N      
slep                 sleep                sleep                Y      
smels                smells               smells               Y      
smrat                rat                  smart                N      
smrat                sat                  smart                N      
smrat                scrat                smart                N      
smrat                sprat                smart                N      
smrat                surat                smart                N      
smrt                 smart                smart                Y      
soop                 sop                  sup                  N      
sope                 sope                 soap                 N      
sophmore             sophomore            sophomore            Y      
speal                speal                spiel                N      
spelt                spelt                spell                N      
spose                pose                 suppose              N      
spose                se                   suppose              N      
spose                sepose               suppose              N      
spose                spouse               suppose              N      
spose                sprose               suppose              N      
steriod              sterid               steroid              N      
stfy                 sty                  stfu                 N      
stomache             stomach              stomach              Y      
stomache             stomachache          stomach              N      
stomache             stomached            stomach              N      
stomache             stomacher            stomach              N      
stomache             stomaches            stomach              N      
stork                stork                stalk                N      
stuiped              stiped               stupid               N      
stuiped              stuped               stupid               N      
stuph                stuphe               stuff                N      
stupify              stupefy              stupefy              Y      
stupi                stupid               stupid               Y      
stupi                tupi                 stupid               N      
suddle               suddle               subtle               N      
suite                suite                sweet                N      
summatime            summate              summertime           N      
summatime            summative            summertime           N      
surrious             spurious             serious              N      
surrious             usurious             serious              N      
suxx                 su                   sucks                N      
suxx                 ux                   sucks                N      
suxx                 xx                   sucks                N      
sware                sware                swear                N      
swarve               swarve               suave                N      
swav                 sav                  suave                N      
swav                 swa                  suave                N      
swav                 wav                  suave                N      
swete                skete                sweet                N      
swete                slete                sweet                N      
swete                spete                sweet                N      
swete                swede                sweet                N      
swete                sweet                sweet                Y      
swete                sweeten              sweet                N      
swete                sweeter              sweet                N      
swete                sweetie              sweet                N      
taht                 aht                  that                 N      
taht                 tat                  that                 N      
tanooki              tano                 tanuki               N      
tanooki              toki                 tanuki               N      
tanty                ty                   tantie               N      
tarped               taped                trapped              N      
tarped               tared                trapped              N      
tarp                 tarp                 trap                 N      
tastey               taste                tasty                N      
tastey               tasty                tasty                Y      
teached              teached              taught               N      
teath                eath                 teeth                N      
teath                tath                 teeth                N      
teath                teat                 teeth                N      
teath                teathe               teeth                N      
teath                teth                 teeth                N      
teath                th                   teeth                N      
tember               ember                temper               N      
tember               tembe                temper               N      
tember               ter                  temper               N      
terd                 erd                  turd                 N      
terd                 ted                  turd                 N      
terd                 ter                  turd                 N      
teriffic             terrific             terrific             Y      
testicules           testicles            testicles            Y      
teusday              day                  tuesday              N      
teusday              tay                  tuesday              N      
teusday              today                tuesday              N      
teusday              tuesday              tuesday              Y      
tew                  tew                  too                  N      
textable             table                textible             N      
tha                  tha                  the                  N      
thay                 hay                  they                 N      
thay                 tay                  they                 N      
thay                 tha                  they                 N      
thay                 thawy                they                 N      
thay                 thy                  they                 N      
theater              teather              theatre              N      
theater              theater              theatre              N      
theatre              theatre              theater              N      
thee                 thee                 the                  N      
the                  the                  teh                  N      
thingie              thingies             thingee              N      
thingie              thingies             thingy               N      
thou                 thou                 though               N      
thru                 thru                 through              N      
thst                 tst                  that                 N      
thy                  thy                  this                 N      
tiddies              tidies               titties              N      
til                  til                  till                 N      
tlak                 lak                  talk                 N      
tlak                 talak                talk                 N      
tlak                 tilak                talk                 N      
toi                  toi                  to                   N      
tokio                to                   tokyo                N      
tokio                toki                 tokyo                N      
tokio                toko                 tokyo                N      
toliet               tolt                 toilet               N      
tolled               tolled               told                 N      
tomagotchi           tchi                 tamagotchi           N      
tomarrow             marrow               tomorrow             N      
tomarrow             tarrow               tomorrow             N      
tomarrow             tomorrow             tomorrow             Y      
toole                tole                 tool                 N      
tranger              ranger               stranger             N      
tranger              stranger             stranger             Y      
tranger              tanger               stranger             N      
travellers           travellers           travelers            N      
trendeh              trend                trendy               N      
trendeh              trended              trendy               N      
trendeh              trendel              trendy               N      
trikk                rikk                 trick                N      
troupe               troupe               troop                N      
tupe                 stupe                type                 N      
tupe                 taupe                type                 N      
tupe                 tue                  type                 N      
tupe                 tup                  type                 N      
tupe                 tupek                type                 N      
tupe                 tuple                type                 N      
ueber                ber                  uber                 N      
ueber                heber                uber                 N      
ueber                reber                uber                 N      
ueber                umber                uber                 N      
ueber                weber                uber                 N      
uman                 human                human                Y      
uman                 kuman                human                N      
uman                 man                  human                N      
uman                 ruman                human                N      
uman                 unhuman              human                N      
uman                 unman                human                N      
uman                 urman                human                N      
uman                 yuman                human                N      
umg                  mg                   omg                  N      
umg                  ug                   omg                  N      
umg                  um                   omg                  N      
umg                  umgang               omg                  N      
unlit                unlit                until                N      
unni                 uni                  eonnie               N      
unnie                unie                 unni                 N      
unphased             unphased             unfazed              N      
untied               untied               united               N      
urk                  burk                 irk                  N      
urk                  gurk                 irk                  N      
urk                  lurk                 irk                  N      
urk                  murk                 irk                  N      
urk                  turk                 irk                  N      
urk                  uk                   irk                  N      
urk                  ur                   irk                  N      
ur                   ur                   your                 N      
uselss               ussels               useless              N      
vaca                 va                   vacay                N      
vaccum               vacuum               vacuum               Y      
vaccuum              vacuum               vacuum               Y      
vampyre              vampyre              vampire              N      
venezia              venesia              venice               N      
villian              villan               villain              N      
vittles              vittles              victuals             N      
voer                 oer                  over                 N      
voer                 ver                  over                 N      
voer                 voder                over                 N      
voer                 voe                  over                 N      
voer                 vomer                over                 N      
voer                 voter                over                 N      
voer                 vower                over                 N      
voldermort           oldermost            voldemort            N      
waht                 aht                  what                 N      
waht                 wah                  what                 N      
waht                 wat                  what                 N      
waisting             waisting             wasting              N      
wao                  wayao                wow                  N      
wassabi              wasabi               wasabi               Y      
waterboarding        waterboarding        waterboarding        Y      
waz                  az                   was                  N      
waz                  wa                   was                  N      
waz                  walz                 was                  N      
weiner               weiner               wiener               N      
wendsday             wends                wednesday            N      
wendsday             wendy                wednesday            N      
wewt                 wt                   woot                 N      
whaen                haen                 when                 N      
whaen                whalen               when                 N      
whaen                whan                 when                 N      
whaen                when                 when                 Y      
whang                whang                wang                 N      
whimp                himp                 wimp                 N      
whimp                whim                 wimp                 N      
whimp                whip                 wimp                 N      
whimp                wimp                 wimp                 Y      
whingeing            whing                whinging             N      
whingeing            whingeing            whinging             N      
whoah                wh                   whoa                 N      
whoah                whoa                 whoa                 Y      
whoar                hoar                 whore                N      
whoar                whar                 whore                N      
whoar                whoa                 whore                N      
wiener               wiener               weiner               N      
wierd                wierd                weird                N      
wikkid               wid                  wicked               N      
wimmin               win                  woman                N      
wimmin               win                  women                N      
winge                swinge               whinge               N      
winge                twinge               whinge               N      
winge                whinge               whinge               Y      
winge                wine                 whinge               N      
winge                wing                 whinge               N      
winge                winged               whinge               N      
winge                winger               whinge               N      
winge                wingle               whinge               N      
wo0t                 wot                  woot                 N      
woah                 wah                  whoa                 N      
woah                 woa                  whoa                 N      
wofl                 woful                waffle               N      
wolk                 wok                  woke                 N      
womyn                woman                woman                Y      
womyn                women                woman                N      
womyn                won                  woman                N      
womyn                wyn                  woman                N      
womyn                woman                women                N      
womyn                women                women                Y      
womyn                won                  women                N      
womyn                wyn                  women                N      
wonce                once                 once                 Y      
wonce                wone                 once                 N      
wookiee              bookie               wookie               N      
wookiee              cookie               wookie               N      
wookiee              kookie               wookie               N      
wookiee              nookie               wookie               N      
wookiee              okie                 wookie               N      
wookiee              rookie               wookie               N      
wookiee              sookie               wookie               N      
wookiee              woke                 wookie               N      
wookiee              woodie               wookie               N      
wookiee              woolie               wookie               N      
woose                oose                 wuss                 N      
woose                swoose               wuss                 N      
woose                woodwose             wuss                 N      
woose                woos                 wuss                 N      
woq                  wo                   wow                  N      
wrod                 rod                  word                 N      
wrod                 wod                  word                 N      
wrod                 wro                  word                 N      
wrok                 rok                  rock                 N      
wrok                 wok                  rock                 N      
wrok                 wro                  rock                 N      
wrok                 wroke                rock                 N      
wut                  wut                  wat                  N      
xln                  ln                   excellent            N      
xln                  xl                   excellent            N      
xtreme               extreme              extreme              Y      
yeass                yeas                 yeah                 N      
yea                  yea                  yeah                 N      
yeay                 yay                  yay                  Y      
yeay                 yea                  yay                  N      
yeay                 yearday              yay                  N      
yii                  yi                   yes                  N      
yob                  yob                  boy                  N      
yooh                 ooh                  you                  N      
yopu                 you                  you                  Y      
yoru                 yor                  your                 N      
yoru                 you                  your                 N      
youb                 yob                  yoube                N      
youb                 you                  yoube                N      
yr                   yr                   your                 N      
yuo                  yo                   you                  N      
yuu                  yutu                 you                  N      
Precision: 0.0984
Recall: 0.2123
Average Predictions: 2.1564
Time Elapsed: 347.8
